id,parentId,date,level,name,grade,jobTitle,unit,salaryCostOfReports,payFloor,payCeil,professionalOccupationalGroup
uid-221,1105340,Sep-15,Junior,,D,Communication Planning,Navy Command,0,,24362,Communications
uid-222,1105340,Sep-15,Junior,,D,Community Development Work,Navy Command,0,,24362,Operational Delivery
uid-223,1105340,Sep-15,Junior,,D,Community Service ,Navy Command,0,,24362,Operational Delivery
uid-224,1105340,Sep-15,Junior,,D,Configuration Management,Navy Command,0,,24362,Planning
uid-225,1105340,Sep-15,Junior,,D,Customer Services ,Navy Command,0,,24362,Operational Delivery
uid-226,1105340,Sep-15,Junior,,D,Decision Support,Navy Command,0,,24362,Finance
uid-227,1105340,Sep-15,Junior,,D,Design and Imagery,Navy Command,0,,24362,Communications
uid-228,1105340,Sep-15,Junior,,D,Direct Military Support,Navy Command,0,,24362,Operational Delivery
uid-229,1105340,Sep-15,Junior,,D,Driving ,Navy Command,0,,24362,Operational Delivery
uid-230,1105340,Sep-15,Junior,,D,E-Communcations,Navy Command,0,,24362,Communications
uid-231,1105340,Sep-15,Junior,,D,EnvironmentalManagementAssessm,Navy Command,0,,24362,Operational Delivery
uid-232,1105340,Sep-15,Junior,,D,Estate Planning ,Navy Command,0,,24362,Property and asset management
uid-233,1105340,Sep-15,Junior,,D,Estates Management ,Navy Command,0,,24362,Property and asset management
uid-234,1105340,Sep-15,Junior,,D,External Communications,Navy Command,0,,24362,Communications
uid-235,1105340,Sep-15,Junior,,D,Geospatial Analyst,Navy Command,0,,24362,Operational Delivery
uid-236,1105340,Sep-15,Junior,,D,Historical ,Navy Command,0,,24362,Knowledge and Information Management (KIM)
uid-237,1105340,Sep-15,Junior,,D,IT Security,Navy Command,0,,24362,Information Technology
uid-238,1105340,Sep-15,Junior,,D,Information Assurance,Navy Command,0,,24362,Knowledge and Information Management (KIM)
uid-239,1105340,Sep-15,Junior,,D,Information Technology,Navy Command,0,,24362,Information Technology
uid-240,1105340,Sep-15,Junior,,D,Internal Communications,Navy Command,0,,24362,Communications
uid-241,1105340,Sep-15,Junior,,D,Inventory Management,Navy Command,0,,24362,Operational Delivery
uid-242,1105340,Sep-15,Junior,,D,Knowledge Info Management,Navy Command,0,,24362,Knowledge and Information Management (KIM)
uid-243,1105340,Sep-15,Junior,,D,Logistics Management ,Navy Command,0,,24362,Operational Delivery
uid-244,1105340,Sep-15,Junior,,D,Logistics [Trades] ,Navy Command,0,,24362,Operational Delivery
uid-245,1105340,Sep-15,Junior,,D,Marine Engineering ,Navy Command,0,,24362,Science and Engineering
uid-246,1105340,Sep-15,Junior,,D,Material Accounting,Navy Command,0,,24362,Operational Delivery
uid-247,1105340,Sep-15,Junior,,D,Naval Architecture ,Navy Command,0,,24362,Science and Engineering
uid-248,1105340,Sep-15,Junior,,D,Nuclear Propulsion ,Navy Command,0,,24362,Science and Engineering
uid-249,1105340,Sep-15,Junior,,D,Nuclear Weapons,Navy Command,0,,24362,Science and Engineering
uid-250,1105340,Sep-15,Junior,,D,Obsolete Security ,Navy Command,0,,24362,Operational Delivery
uid-251,1105340,Sep-15,Junior,,D,Operational Analysis,Navy Command,0,,24362,Science and Engineering
